secondsLeft,scoreDifference,yardsToEndzone,yOffsetAtSnap,motionSinceLineset,shiftSinceLineset,offenseFormation,receiverAlignment
1527,-3,72,0.3263636363636367,1,0,4,4
1824,0,64,0.33909090909090556,0,0,4,6
1260,-3,52,0.5399999999999998,0,0,5,4
2903,4,64,0.42000000000000043,1,1,4,4
584,-3,76,0.2818181818181839,1,1,0,7
2891,14,56,0.391818181818182,0,0,4,6
225,-7,18,0.29727272727272563,1,0,4,6
2321,11,35,0.41727272727271986,1,0,4,4
2828,0,69,0.18999999999999256,1,0,5,3
209,-8,75,0.1009090909090915,0,1,1,3
2709,-7,75,0.17545454545455125,0,0,4,3
247,-7,92,0.27636363636363565,0,0,4,4
3400,-7,62,0.41909090909090774,1,1,3,4
900,-7,43,0.7118181818181752,0,1,0,8
2341,3,71,0.12181818181817437,1,0,1,3
3600,0,75,0.4763636363636359,1,1,0,7
2980,7,56,0.17272727272727584,1,1,1,3
276,-16,49,0.7418181818181789,1,1,0,7
3372,0,18,0.22454545454545508,1,0,5,3
2602,-10,78,0.9363636363636374,1,1,4,4
2701,-12,58,0.21909090909090878,1,1,5,4
549,-4,56,0.20545454545453945,0,1,5,6
3223,-7,61,0.3563636363636352,1,1,4,6
1281,11,70,0.9445454545454637,1,0,1,3
3600,0,75,0.27636363636363304,1,0,4,6
1317,-7,18,0.1036363636363637,0,0,4,4
819,-14,75,0.21636363636363595,1,1,5,6
767,-13,90,0.24727272727272653,1,0,1,3
3504,0,64,0.8690909090909092,1,0,5,4
2908,-3,92,0.5127272727272715,0,1,5,4
2492,0,11,0.2509090909090927,1,1,4,4
1176,9,25,0.6318181818181756,1,0,5,6
535,2,48,0.3918181818181872,1,0,5,4
1730,1,38,0.2736363636363628,1,1,5,4
3048,-3,45,0.2918181818181748,0,0,5,6
1965,-21,53,0.5199999999999974,1,1,4,4
2216,7,65,0.25272727272727025,0,0,4,4
2662,4,33,0.17454545454545342,1,0,3,4
3275,0,24,0.22909090909090743,1,0,5,3
1412,-4,59,0.14090909090909196,0,0,4,4
640,0,22,0.3881818181818191,1,0,1,3
985,21,74,0.29545454545453514,1,0,5,4
2715,0,27,0.6536363636363635,1,0,5,4
120,-3,64,0.41000000000000175,1,0,5,4
1436,-3,85,0.5409090909090906,0,1,5,4
1453,-3,62,0.5454545454545506,1,1,4,3
3261,-3,60,0.44545454545454855,1,0,1,3
1915,-7,79,0.0009090909090913742,1,0,4,4
533,-8,61,0.1790909090909064,0,0,4,4
144,17,91,0.31181818181816695,0,0,4,4
1800,9,75,0.12909090909090926,0,1,2,4
2971,7,84,0.629090909090895,1,1,5,4
3179,0,94,0.4663636363636359,0,1,1,3
1544,-18,28,0.3045454545454566,1,0,4,6
2778,7,40,0.8290909090909147,1,0,3,3
1831,-4,27,0.12000000000000455,1,0,4,4
1585,4,75,0.4218181818181909,0,1,1,3
2717,-11,56,0.34272727272727105,1,0,4,6
3202,7,80,0.29727272727273596,1,0,5,4
694,3,30,0.4399999999999977,1,1,4,6
975,4,75,0.08181818181818169,1,0,5,4
2312,-10,82,0.17727272727272106,1,1,5,4
918,-6,25,0.1281818181818153,1,1,5,4
1388,1,57,0.25363636363636033,1,0,5,4
2325,14,43,0.5272727272727283,1,0,4,4
889,0,39,0.17090909090909048,1,0,5,4
3515,0,55,0.5845454545454604,0,0,5,3
2825,0,64,0.2627272727272741,1,0,1,3
1534,16,52,0.2763636363636434,1,0,4,4
3294,0,21,0.026363636363643392,1,1,5,6
2108,11,22,0.08727272727272024,1,1,1,3
203,14,65,0.503636363636381,0,0,3,3
1859,-13,91,0.7636363636363512,1,0,4,4
573,-19,11,0.045454545454545456,0,0,5,4
2172,0,45,1.1627272727272746,1,0,1,3
516,-8,75,0.3254545454545285,0,1,4,4
2455,4,75,0.27545454545454684,1,0,4,4
1800,0,75,0.6318181818181756,0,1,4,4
1544,-4,23,0.1609090909090912,1,0,5,6
1911,-13,84,0.8272727272727294,0,0,4,4
2194,-11,32,0.6645454545454496,1,1,4,4
1818,4,21,0.5009090909090926,0,0,4,6
840,15,64,0.22181818181817128,0,1,5,4
2805,10,82,0.07727272727272934,1,1,1,3
2002,7,93,0.492727272727269,0,0,4,6
1920,4,34,0.37545454545454504,1,0,4,6
3600,0,75,0.2290909090908971,1,1,4,6
1626,-5,18,0.42454545454545534,0,1,4,4
2979,-10,53,0.8845454545454614,0,1,4,6
1380,0,77,0.20090909090909162,1,0,5,6
862,-3,58,0.14272727272726693,0,0,3,4
1866,-6,75,0.06545454545454406,0,0,4,6
1227,-4,31,0.3981818181818126,0,0,4,4
141,12,54,0.2018181818181843,0,0,4,4
1570,-7,78,0.1345454545454562,0,1,4,6
1410,-7,59,0.4772727272727273,1,1,3,3
900,-2,63,0.325454545454544,1,0,5,4
725,7,39,1.025454545454548,1,0,3,6
2006,-1,80,0.2745454545454537,0,0,4,4
3198,0,24,0.3609090909090934,1,1,4,4
1632,3,48,0.2454545454545496,1,0,1,3
1411,3,77,0.4063636363636492,0,0,1,3
1760,4,59,0.02818181818181322,0,1,1,3
1076,0,29,0.5363636363636369,0,0,4,6
3348,0,33,0.1536363636363686,1,0,4,4
2391,7,79,0.1018181818181719,1,1,5,6
301,-29,75,0.20090909090908388,1,1,0,7
2454,0,32,0.12363636363635454,1,1,5,4
2240,-18,75,0.8790909090909157,0,0,4,4
3594,0,65,0.33181818181819006,0,1,5,4
1063,-28,38,0.06818181818182335,0,0,4,4
3399,0,20,0.3054545454545467,0,1,1,3
1123,2,55,0.467272727272726,0,0,5,4
952,4,62,0.44999999999999896,1,0,1,3
761,-15,11,0.8754545454545554,0,0,4,6
640,-4,48,0.3545454545454525,0,1,5,4
147,11,45,0.16090909090908925,0,0,4,4
625,-14,75,0.2499999999999987,0,1,5,4
215,0,91,0.07000000000000028,1,0,1,3
2392,-4,80,0.3890909090909082,0,1,4,4
1345,-11,48,0.4236363636363659,1,1,4,4
1264,7,53,0.784545454545449,0,1,4,6
1334,-25,70,1.1400000000000032,1,1,1,3
1900,4,58,0.31090909090909236,0,0,4,6
845,-3,62,0.10181818181817964,1,1,4,4
2700,-4,25,0.15000000000000827,1,0,5,4
695,-34,43,0.07363636363636385,1,0,5,6
900,3,51,0.1390909090909118,1,1,1,3
661,0,50,0.6481818181818177,1,0,3,4
3416,-7,61,0.6063636363636327,1,0,5,4
2631,4,80,0.14999999999999988,1,0,4,3
2917,-4,12,0.4445454545454546,1,1,5,6
1679,0,38,0.27454545454545287,0,0,4,4
1622,18,75,0.11636363636363906,0,0,4,4
1550,0,16,0.26272727272726115,1,1,0,7
2628,0,84,0.06636363636363672,0,1,5,4
971,-25,41,0.5318181818181891,1,1,4,4
1812,14,34,0.8818181818181782,1,0,4,4
1743,0,45,0.3890909090909066,0,1,4,6
1800,4,75,0.4209090909090892,0,1,1,3
726,-21,72,0.20818181818181747,0,1,3,6
241,-6,63,0.8818181818181859,0,0,5,6
3112,7,60,0.3081818181818195,0,0,5,4
411,-3,54,0.5100000000000064,1,0,3,4
804,-10,75,0.19909090909090887,0,0,4,6
1309,-13,75,0.46454545454544544,1,0,5,6
1949,-7,21,0.6281818181818359,0,0,1,3
2082,7,14,0.06818181818181722,1,0,4,4
3473,7,75,0.025454545454542975,0,0,4,4
971,3,50,0.7745454545454581,1,1,3,4
2225,1,75,0.15272727272727335,1,1,5,4
1103,16,75,0.016363636363642152,1,0,4,6
3600,0,75,0.22909090909090937,1,1,4,6
2593,8,60,0.2072727272727248,0,1,5,6
1800,4,75,0.47909090909090873,0,1,5,4
1988,0,74,0.18909090909092316,0,0,4,6
2150,4,43,0.20272727272727956,1,0,0,7
2560,7,36,0.5354545454545442,0,0,0,7
1869,1,70,0.6690909090909103,1,0,4,4
3098,0,42,0.45454545454545453,1,0,4,4
502,-4,40,0.10090909090908956,0,1,4,4
3189,0,37,0.3136363636363626,0,1,5,4
589,-2,72,0.5163636363636318,0,1,5,4
2606,14,57,0.433636363636362,1,0,4,4
2769,0,36,0.9863636363636359,1,0,4,4
3320,0,53,0.08909090909091075,1,0,0,7
1685,-5,63,0.7109090909090928,0,1,1,3
1692,1,29,0.1527272727272682,1,0,5,4
2070,-10,85,0.5627272727272777,0,0,4,4
166,7,62,0.1436363636363622,0,0,2,4
3279,0,33,0.5418181818181748,0,0,5,6
2369,3,13,0.3018181818181809,1,0,4,4
287,15,36,0.8081818181818169,0,0,5,3
1795,14,76,0.46181818181818296,0,1,5,4
3500,0,67,0.19818181818181363,1,0,4,4
1144,-17,60,0.2545454545454556,0,0,4,6
561,21,76,0.033636363636343376,0,0,4,6
2875,-4,93,0.05090909090908595,1,0,1,3
2371,-7,75,0.18727272727273264,0,1,5,4
3288,-7,75,0.7227272727272743,1,1,1,3
3309,-4,81,0.45181818181818206,1,0,4,4
2310,7,60,0.5836363636363651,1,0,4,6
2865,4,52,0.5045454545454556,1,0,4,4
1211,7,65,0.49181818181818665,1,0,5,6
1063,-13,78,0.4436363636363632,0,0,5,4
3551,0,69,0.13363636363635578,1,1,4,4
2755,4,44,0.6290909090909157,1,0,5,6
2464,0,20,0.007272727272720658,1,1,4,4
1945,4,53,0.0863636363636405,1,0,0,7
2279,0,80,0.0790909090909095,0,1,1,1
1484,-11,75,0.056363636363636775,0,0,3,6
2361,-6,70,0.0936363636363715,0,1,5,4
1872,0,75,0.7427272727272793,0,0,4,4
504,14,17,0.22818181818181735,1,1,3,3
1180,13,15,0.5645454545454559,0,0,6,3
1812,-7,16,0.2836363636363634,1,0,4,6
1071,-3,28,0.10181818181819256,1,0,5,4
1081,0,80,0.3099999999999971,1,0,4,4
1107,-3,12,0.23181818181818026,1,1,4,6
720,-4,60,0.17818181818181633,1,1,5,4
1958,-12,75,0.604545454545455,0,1,4,6
3080,0,22,1.474545454545453,1,0,4,6
1708,-3,64,0.11727272727272654,1,0,4,4
1587,5,34,0.4781818181818174,0,0,5,3
2544,0,49,0.5345454545454541,1,0,4,4
3304,0,12,0.14999999999999794,1,1,5,6
1920,15,40,0.01909090909090723,0,1,4,4
2201,0,16,0.4390909090909083,0,0,4,6
3600,0,75,0.03545454545454292,1,0,5,4
147,-9,26,0.13545454545454758,0,0,4,4
2011,0,41,0.3636363636363585,0,0,5,4
1920,6,10,0.6127272727272529,0,0,4,6
1813,-17,41,0.6836363636363619,1,0,4,4
322,-7,75,0.29727272727272563,0,0,5,4
1895,4,51,0.42090909090908535,0,0,4,6
1431,0,75,0.37000000000000455,1,1,5,4
1964,-11,75,0.025454545454542975,0,1,4,4
1077,-6,61,0.9445454545454534,1,1,5,6
523,14,54,0.14363636363637253,0,0,4,4
2376,17,63,0.06454545454546819,1,1,4,4
1834,-8,51,0.22090909090909153,1,0,0,7
1304,0,75,0.2718181818181826,1,0,5,6
1909,7,44,0.851818181818177,1,0,5,4
1281,4,71,0.14090909090908935,1,0,4,4
1188,3,79,0.06181818181818761,0,1,5,4
198,-14,17,0.2472727272727278,0,0,4,4
1800,-7,75,0.17090909090909048,1,0,5,6
1823,2,57,1.4936363636363745,0,1,4,6
955,-1,75,0.42999999999999905,0,1,5,6
2913,-3,80,0.2381818181818186,1,1,4,4
1266,4,53,0.43272727272728223,1,1,4,6
936,-12,75,0.2463636363636371,0,0,5,6
1860,4,89,0.7554545454545444,0,1,4,6
2530,0,75,0.1436363636363777,0,0,5,6
3336,0,37,0.47909090909090746,1,0,4,4
2662,-3,38,1.3272727272727294,0,1,4,6
2826,7,58,0.09909090909091199,0,0,5,4
1865,-4,82,0.05545454545454508,1,0,4,6
1929,-13,64,0.23181818181817768,1,1,4,4
3093,-7,36,0.0472727272727282,1,0,5,6
2394,-10,35,0.24272727272727934,1,1,6,7
2038,0,75,0.2427272727272716,1,1,5,4
3493,0,38,0.09181818181818358,0,1,5,4
2048,-4,69,0.18181818181818182,1,1,4,4
966,13,75,0.0954545454545452,0,0,1,3
2772,3,73,0.47818181818181865,1,0,4,4
1196,3,91,0.06454545454545398,0,0,1,3
1812,13,48,0.1827272727272719,1,0,4,6
2007,-7,34,0.31909090909090826,0,0,4,4
209,12,96,0.06363636363636518,0,1,5,6
927,0,75,0.6118181818181809,1,1,5,4
958,4,77,0.1290909090909086,0,0,4,6
3518,0,59,0.08090909090909483,1,1,5,4
1850,4,67,0.1281818181818153,1,0,4,6
2574,0,26,0.9963636363636383,1,1,3,6
2211,7,11,0.4045454545454483,1,0,4,6
1974,0,64,0.3063636363636368,0,0,3,6
2598,10,75,0.27909090909090845,1,1,4,6
3556,0,59,0.35272727272726717,1,1,1,3
1822,-4,34,0.1636363636363595,1,1,4,3
3559,0,64,0.31636363636363285,1,1,1,3
471,14,50,0.5481818181818157,0,1,5,6
1774,6,60,0.08363636363637542,0,0,5,6
2890,0,59,0.1700000000000004,1,0,5,6
1027,1,72,0.4245454545454405,1,1,5,4
981,3,14,0.459090909090909,1,1,4,4
1857,7,26,0.13818181818182687,0,0,4,4
3377,0,86,0.23454545454545828,0,0,5,4
1986,-28,66,0.21999999999998596,1,0,4,6
3159,-7,50,0.3027272727272713,1,1,4,4
2027,-3,63,0.3781818181818153,1,0,4,4
3330,0,32,0.12000000000000455,0,0,5,6
247,7,63,0.2609090909090913,0,0,4,4
2621,-7,75,0.09545454545454132,0,0,5,4
818,0,95,0.02545454545454556,1,0,4,6
3335,-7,80,0.34454545454545643,1,0,3,4
3415,0,44,0.2845454545454593,0,1,4,4
311,-13,43,0.3345454545454603,0,1,4,6
225,0,75,0.31909090909090826,0,0,5,4
3032,-10,75,0.002727272727270247,1,1,5,4
2927,3,58,0.20999999999999505,1,0,0,7
3412,3,74,0.12090909090909334,1,0,5,4
1800,3,75,0.1554545454545436,1,0,4,4
1846,-13,18,0.4190909090909,0,0,4,6
253,-4,50,0.3945454545454626,1,0,5,6
1394,0,50,0.4054545454545384,0,0,4,6
1109,8,89,0.2190909090909062,0,1,5,6
724,-18,66,0.7654545454545417,1,0,3,4
2705,-3,62,0.16090909090908925,1,0,1,3
3148,-7,85,0.058181818181818716,1,0,3,3
546,0,40,0.28909090909090973,0,1,1,3
477,0,42,0.07272727272726343,1,0,4,6
2330,-1,46,0.44999999999999896,0,1,5,6
2750,-3,40,0.2972727272727153,1,0,4,6
3237,3,79,0.6336363636363636,0,0,4,4
1192,4,70,0.5254545454545455,1,0,5,6
1819,1,72,0.43999999999999256,0,0,4,6
1800,-7,75,0.43727272727272876,0,1,5,4
1127,-9,43,0.6018181818181823,0,0,3,3
3296,6,46,0.2281818181818225,1,1,4,4
2496,10,47,0.7972727272727256,0,1,4,4
1043,-3,56,0.39363636363636734,0,1,5,4
818,13,62,0.21818181818182128,0,0,5,6
2101,0,59,0.3090909090909122,0,1,4,6
1091,-13,95,0.004545454545460747,1,1,5,6
2334,-15,27,0.30727272727272814,0,1,5,6
3425,0,45,0.24454545454545434,1,0,1,3
3084,7,65,0.0190909090909124,0,0,1,3
2966,8,72,0.036363636363634294,1,0,4,4
3034,-3,60,0.049090909090905785,1,0,4,4
1246,18,28,0.4763636363636346,1,0,5,4
2435,11,29,0.7054545454545447,1,1,5,6
332,12,75,0.11545454545453347,1,0,4,4
1264,0,75,0.18454545454545593,0,1,3,3
2882,0,69,0.7963636363636355,1,0,5,6
335,5,73,0.5718181818181823,0,1,1,3
1570,7,36,0.7218181818181971,0,1,4,4
2573,4,59,0.5436363636363652,0,0,5,4
2921,-10,19,0.7999999999999855,0,0,0,7
1412,3,64,0.12181818181817437,0,0,4,4
2449,7,75,0.28090909090909383,1,1,4,6
753,9,90,0.45000000000001444,0,0,5,4
3106,0,32,0.8909090909090868,1,1,1,3
1186,-3,68,0.3763636363636248,0,0,4,4
1851,-11,53,0.03181818181818388,0,0,4,4
1364,7,88,1.2127272727272755,1,0,4,4
661,14,59,0.6572727272727263,1,1,4,3
3484,0,51,0.06090909090910269,0,1,1,3
2080,10,75,0.1281818181818256,0,0,1,1
1800,3,75,0.5736363636363794,0,1,5,4
1691,16,64,0.2345454545454505,0,0,5,4
3600,0,75,0.5709090909090923,1,0,5,6
762,-5,84,0.26636363636364213,1,0,4,6
2201,-4,60,0.45090909090909165,0,1,4,6
2054,10,25,0.05090909090909112,1,0,5,4
3408,0,84,0.19454545454545394,0,0,5,6
3165,7,58,0.13818181818182687,1,1,4,4
3600,0,75,0.14000000000000704,1,1,3,3
2100,-7,85,0.1445454545454471,0,0,0,7
1242,3,36,0.36727272727272653,1,1,5,6
654,7,27,0.15363636363636085,1,0,4,4
1069,-17,14,0.21272727272727254,1,0,5,4
3487,0,77,0.003636363636360329,1,1,4,4
2246,8,70,0.1900000000000003,0,0,5,3
1601,0,37,0.5300000000000011,1,1,4,6
900,13,52,0.37090909090908947,0,0,0,7
1011,3,75,0.3181818181818182,0,1,1,3
3489,0,52,0.14181818181818204,1,0,1,3
3600,0,75,0.5509090909090962,1,1,5,4
2700,-11,16,0.2509090909090901,1,1,0,7
1800,9,75,0.15636363636363626,1,0,1,3
1436,-10,58,0.1890909090909128,1,1,1,3
3600,0,75,0.20636363636363472,1,1,4,4
495,-7,85,0.3772727272727273,1,1,4,4
1586,14,75,0.11909090909090413,0,1,4,6
3039,-7,35,1.0245454545454529,1,0,4,4
3129,0,25,0.9827272727272678,0,1,3,6
2418,-7,67,0.3863636363636338,1,0,5,6
214,-3,65,0.3772727272727149,1,0,4,4
3313,0,39,0.17818181818181633,0,0,4,6
120,16,57,0.2163636363636308,1,0,4,6
1418,0,64,1.0454545454545403,0,0,5,6
1572,-17,36,0.167272727272725,0,0,4,4
1157,-28,60,0.3809090909090907,0,0,4,4
154,3,21,0.6700000000000004,0,0,5,4
2884,-7,17,0.10272727272727361,1,0,4,4
1846,18,41,0.31999999999999834,1,0,4,4
3261,0,70,0.12818181818182303,1,0,4,4
1279,8,14,0.3809090909090907,0,0,4,4
2265,-3,85,0.2509090909090901,1,1,5,4
2803,7,58,0.30363636363636654,1,1,1,3
914,-34,96,0.27454545454545287,0,1,5,3
1442,0,61,0.06818181818181301,1,0,5,4
3500,0,41,0.8009090909091015,0,1,4,6
1085,-4,80,0.37272727272726447,1,0,5,4
2361,10,25,0.5554545454545363,0,0,5,6
2026,6,21,0.0718181818181785,1,0,3,3
3600,0,75,0.022727272727262392,1,0,5,4
380,-6,60,0.649090909090913,0,0,4,4
3242,-7,45,0.39909090909090783,1,0,0,7
1560,4,46,0.15727272727272892,0,1,5,6
2123,11,19,0.011818181818181728,1,0,5,6
3507,6,75,0.6254545454545554,1,1,5,6
1306,2,53,0.41636363636363494,1,0,5,4
1764,-13,72,0.8627272727272529,0,0,4,4
2533,-3,14,0.19909090909090857,1,0,5,4
2164,-3,89,0.4090909090909091,1,0,5,4
1795,-13,76,0.3409090909090896,1,1,5,4
748,7,67,0.1745454545454508,1,1,4,6
501,-24,67,0.9009090909090983,1,0,3,4
3180,7,75,0.5863636363636373,1,1,4,4
1468,4,59,0.4054545454545384,1,1,5,6
3162,-7,29,0.9072727272727289,1,1,3,4
3600,0,75,0.11999999999999679,1,1,4,4
3491,0,73,0.2972727272727153,1,1,4,4
625,11,19,0.16909090909091032,1,0,3,3
438,4,72,0.2299999999999975,1,0,4,4
2504,-10,75,0.16727272727273015,0,0,4,4
2573,7,35,0.8427272727272711,1,0,0,7
3164,-2,54,0.11727272727272914,1,0,4,4
2890,7,75,0.27454545454546325,1,0,4,3
612,-8,29,0.4554545454545343,0,0,5,6
479,-8,64,0.18454545454545207,0,0,4,6
1052,-17,54,0.015454545454541734,0,0,1,3
3600,0,75,0.08545454545455042,1,0,5,4
780,-6,46,0.2190909090909062,1,0,5,6
172,0,83,0.6872727272727119,0,1,5,6
1295,-6,32,0.3636363636363533,1,1,3,6
2252,0,55,0.4681818181818161,0,1,1,3
900,-21,42,0.07454545454545909,1,0,1,3
2124,7,75,0.22454545454545574,0,0,4,6
2133,14,43,0.09909090909091199,1,0,4,6
674,-14,12,0.052727272727266114,1,1,5,6
1920,14,75,0.3109090909090904,1,1,4,6
582,0,60,0.3536363636363676,1,0,4,3
651,-4,57,0.7936363636363601,1,1,5,4
2728,-4,20,0.4709090909090909,1,1,5,6
258,-22,88,0.4054545454545449,1,0,4,6
2700,-10,62,0.25909090909091115,0,1,5,3
1458,-17,28,0.30090909090907564,0,1,5,4
1848,10,72,0.5345454545454541,0,0,4,4
2326,14,75,0.26454545454545425,1,0,5,6
1796,0,83,0.3972727272727267,0,1,4,4
1506,-18,16,0.7272727272727273,0,1,1,3
2995,-3,30,0.33363636363636506,1,1,4,4
2288,11,11,0.33727272727272023,0,1,5,4
448,-4,73,0.5572727272727372,0,0,4,6
1510,-13,16,0.419090909090909,1,1,5,6
2777,-3,75,0.024545454545442557,1,0,1,3
1729,4,47,0.12636363636364029,0,0,5,4
2379,14,75,0.27454545454545287,1,0,4,4
177,-6,49,0.40545454545454357,0,0,5,4
1370,-3,49,0.11181818181818864,1,1,5,6
3151,0,80,0.2909090909090905,0,1,5,6
2933,0,69,0.37909090909091053,1,0,1,3
1805,-18,56,1.4054545454545384,0,0,4,4
546,5,80,0.039090909090909065,0,1,3,3
774,-11,56,0.16636363636364007,1,0,1,3
922,-2,79,0.33363636363636284,0,0,4,6
2043,3,76,0.41818181818181765,0,1,4,4
2424,-14,19,0.10818181818182314,0,1,0,7
1466,3,60,0.15909090909091425,1,0,3,6
184,8,89,0.5509090909090891,1,0,4,4
258,-9,51,0.28363636363636924,0,1,5,4
618,-10,41,0.2190909090909062,1,0,4,6
197,-20,80,0.507272727272731,0,0,4,4
3077,-4,75,0.5409090909090847,1,1,5,4
446,0,38,0.08818181818182066,1,1,1,3
929,2,41,0.060000000000002274,1,0,1,3
3001,0,54,0.29181818181818514,0,0,5,6
1340,-17,80,0.3354545454545504,1,0,1,3
2404,0,78,0.8781818181818178,1,1,3,6
3196,-7,52,0.6081818181818232,1,0,5,3
3600,0,75,0.7954545454545351,1,1,0,7
2376,18,23,0.3390909090909107,1,0,4,6
181,-1,68,0.1100000000000033,0,0,4,4
1800,3,75,0.15727272727272892,1,1,5,6
1343,-4,71,0.5863636363636405,1,1,5,6
3600,0,75,0.1954545454545447,1,1,1,2
3274,7,52,0.2545454545454556,1,0,4,4
258,-17,56,0.46272727272727043,1,0,4,4
2118,-10,11,0.09818181818181931,0,0,4,4
3199,-3,55,0.15909090909090393,1,1,5,6
2853,-7,62,0.5863636363636405,1,0,5,4
860,4,80,0.0890909090909101,1,1,4,6
1176,-3,51,0.002727272727280582,1,0,5,6
1398,8,35,0.03363636363636405,1,0,0,7
3079,-4,30,0.4436363636363632,1,0,3,1
1913,3,45,0.624545454545455,0,0,5,4
1310,0,54,0.23636363636365393,0,1,5,6
2532,-3,91,0.4509090909090903,1,0,5,4
3137,3,48,0.2054545454545498,1,1,4,4
376,9,47,0.00909090909090599,1,0,5,4
1136,7,45,0.5881818181818155,0,0,4,4
1490,-4,62,0.0718181818181811,1,1,5,4
1425,-4,88,0.39727272727273805,1,1,4,4
2067,-4,76,0.42000000000000043,0,0,4,4
1821,-3,28,0.3899999999999993,0,1,0,7
1087,-14,25,0.1536363636363686,1,1,5,4
3200,-3,64,1.0709090909090988,1,0,1,3
1920,0,21,0.17363636363636462,1,1,4,4
151,14,54,0.28363636363635886,0,1,1,3
2908,7,43,0.13272727272727602,1,0,5,6
157,14,83,0.41272727272726945,1,0,0,7
1840,4,29,0.48181818181818287,0,0,4,6
3325,0,17,0.05181818181818249,0,0,1,3
850,-17,71,0.31181818181818244,0,1,4,6
2064,4,38,0.08545454545454524,1,1,5,6
2558,-10,78,0.16454545454544958,1,1,5,4
980,3,58,0.4663636363636359,0,0,1,3
3261,-7,66,0.26363636363636156,0,0,4,6
1127,-13,63,0.20636363636363989,1,1,1,3
2768,-6,61,0.13363636363635578,0,0,4,6
3160,-7,75,0.45818181818182,0,1,1,3
2273,-14,53,0.19909090909090887,1,1,4,4
641,-17,77,0.07545454545454917,0,1,4,6
2170,6,75,0.34727272727272795,1,0,4,3
1856,0,75,0.3936363636363467,1,0,4,6
1651,-6,49,0.17545454545455125,0,0,4,4
1831,0,92,0.4100000000000005,1,0,4,6
3594,0,77,0.077272727272719,1,1,0,8
3035,0,31,0.9490909090909038,1,1,5,4
2332,-4,75,0.20000000000000415,1,1,5,4
699,-11,60,0.3963636363636376,1,0,4,4
2380,-4,23,0.09818181818183223,0,0,3,4
3600,0,75,0.5345454545454541,1,0,4,6
1985,-3,28,0.23363636363635784,0,0,1,3
152,3,47,0.1645454545454599,0,0,5,3
767,11,63,0.08909090909090557,0,0,3,4
1827,0,52,0.859090909090908,1,0,4,6
1901,-11,26,0.6009090909091025,0,0,6,6
2069,11,65,0.1709090909090931,1,1,4,4
2285,-1,49,0.3409090909090857,1,0,4,6
571,-7,20,0.1518181818181781,0,1,4,3
3312,0,47,0.30454545454545145,1,0,4,6
655,-6,56,0.3527272727272775,0,0,4,6
1791,10,45,1.099090909090912,1,0,4,3
1394,10,72,0.5,1,1,4,4
3289,0,56,0.0,0,0,4,4
900,-3,11,0.13090909090909134,0,1,5,6
2072,7,75,0.6409090909090868,0,1,5,4
2538,0,92,0.025454545454563646,1,1,4,4
2422,0,80,0.16727272727273015,1,1,5,4
1622,0,61,0.49727272727272975,1,1,4,4
416,22,55,0.08090909090909483,0,1,5,6
613,-9,82,0.2836363636363537,1,0,0,7
984,0,59,0.5245454545454529,1,0,5,6
2400,0,76,0.48363636363635787,0,0,4,4
2234,-3,81,0.19545454545455374,1,0,5,6
573,-24,67,0.3190909090909186,0,0,1,3
3092,4,60,0.2572727272727258,0,0,3,3
2960,0,48,0.2681818181818223,0,1,4,6
2432,3,79,0.26181818181817107,0,1,4,6
2847,7,88,0.0481818181818157,0,0,5,4
816,-34,54,0.07727272727272418,0,0,5,4
120,-6,57,0.44818181818182395,0,1,4,4
1881,-3,12,0.3772727272727252,1,0,4,4
2363,0,62,0.09727272727272665,1,1,5,6
227,-2,37,0.3063636363636368,1,1,1,1
2748,-1,64,0.25363636363636294,1,1,5,4
3526,0,64,0.41636363636364526,1,1,1,3
2063,3,73,0.5618181818181811,1,0,4,4
132,11,75,0.3163636363636277,1,0,4,4
242,10,22,0.14363636363636284,0,1,4,4
2555,-10,75,0.24363636363636942,1,0,5,6
1750,4,50,0.1436363636363622,0,1,5,4
2768,0,25,0.2218181818181842,1,1,5,6
2579,-14,29,0.37909090909091053,1,0,4,6
2822,-3,39,0.12909090909090537,1,0,0,7
2506,3,66,0.36818181818181406,0,0,1,1
1824,-17,29,0.34090909090910126,0,1,4,6
3413,0,80,0.11818181818181793,1,1,5,4
1948,-3,63,0.4045454545454587,1,1,5,6
955,0,91,0.42636363636364133,1,0,5,4
2865,-10,23,0.12181818181818471,1,1,4,6
3097,-7,74,0.4636363636363657,1,1,5,4
3032,-7,75,0.04999999999999587,1,0,5,4
3084,0,12,0.22727272727273762,0,0,4,3
1823,-6,61,0.09545454545454649,0,0,4,6
3289,0,89,0.06090909090908719,1,0,5,4
1595,7,90,0.44272727272727247,0,0,1,3
242,-35,48,0.1890909090909128,1,0,4,6
2296,3,41,0.22727272727273243,0,1,5,6
1512,-3,68,0.7745454545454529,0,1,4,6
2790,0,24,0.22636363636363718,1,0,4,6
1943,-3,13,0.4372727272727223,1,0,4,4
579,18,62,2.341818181818191,1,0,4,4
780,-21,10,0.2863636363636343,1,0,4,6
1571,-14,34,0.02181818181818006,1,1,5,4
1529,-6,21,0.6200000000000045,0,0,4,4
2350,0,77,0.23818181818180825,1,1,5,6
1864,10,64,0.11363636363636363,0,0,4,6
1926,-7,75,0.1227272727272748,0,1,5,4
2228,10,91,0.1545454545454548,0,1,1,3
257,-9,56,0.3018181818181812,0,0,4,4
1473,1,86,0.003636363636370664,1,1,2,3
158,-7,32,0.11727272727272914,0,0,0,7
